id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
252597179,8828422365402,"Tên sản phẩm:Giày búp bê đế bằng da bò trơn Trường Hải da mềm GBB120 có 2 màu đen, trắngChất liệu: giày được làm bằng da bò thật mềm mại tuyệt đối không bong tróc hay nổ daĐế : cao su không trơn êm ...",256500,285000,,28500,10,2,,available,,1000,1000,,231125,Trường Hải
205299054,4886132068938,"Hướng dẫn sử dụng chai vệ sinh giày sneaker- Bước 1: Lắc nhẹ chai và xịt bọt đều lên phần cần làm sạch (Khoảng cách15-20cm )- Bước 2: Sau khi xịt bọt xong, bạn để bọt trong 2 phút - Bước 3: Sau 2 p...",51700,55000,,3300,6,86,,available,,1000,1000,,839837,FuNu
271635167,4938652834850,"Sandal Đế Xuồng Đính Đá 9cm Siêu Nhẹ PS499-1325● Chiều cao gót: 9cm● Màu: ĐEN/TRẮNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da PU● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành cho dịp: h...",499000,579000,,80000,14,0,,available,,1000,1000,,111461,OEM
270538420,3690320748589,"Giày Thể thao 6cm CUT-OUT lưới kute PS296-1323 ● Chiều cao gót: 6cm● Màu: ĐEN/TRẮNG/TÍM/ĐỎ● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da PU● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành ch...",296000,410000,,114000,28,0,,available,,1000,1000,,111461,OEM
272045688,5713734426358,"Giày Đế Cao Da Vi Sợi Phối Lưới 9.5cm PS640-1335● Chiều cao gót: 9.5cm● Màu: TRẮNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da vi sợi● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành cho dịp...",640000,729000,,89000,12,0,,available,,1000,1000,,111461,OEM
198430922,8386358807913,"Thiết kế kiểu dáng sang trọng, hiện đại.Màu sắc trẻ trung, tươi tắn, tone màu pastel nhẹ nhàng.Size 40-41Dép làm bằng cao su cao cấp, rãnh chống trơn trượt nên an toàn.Cảm ơn quý khách!!!...",84550,89000,,4450,5,26,,available,,1000,1000,,4740303,EMHOME
205299054,4886132068938,"Hướng dẫn sử dụng chai vệ sinh giày sneaker- Bước 1: Lắc nhẹ chai và xịt bọt đều lên phần cần làm sạch (Khoảng cách15-20cm )- Bước 2: Sau khi xịt bọt xong, bạn để bọt trong 2 phút - Bước 3: Sau 2 p...",51700,55000,,3300,6,86,,available,,1000,1000,,839837,FuNu
215898332,6053011222848,"Với công nghê Nano bạc tiên tiến nhất, tiêu diệt 99, 99% vi khuẩn, nấm mốc, vi sinh vật.Có tác dụng siêu tốc chỉ sau 5 giâyThời gian bảo vệ kéo dài từ 24-72 giờTrị nấm chân, ngứa, nổi mụn nước d...",20240,22000,,1760,8,1,,available,,1000,1000,,4269901,MO hi
108747100,3125066602908,"Ngày hè nóng nực mà muốn diện giày sneaker, giày thể thao thì đừng quên có siêu phẩm thoáng mát này nha.Mùa mưa sắp đến rồi!Chai xịt khử mùi giày với công nghệ Nano Bạc với tính năng diệt khuẩn khử m...",89100,99000,,9900,10,192,,available,,1000,1000,,5696865,AHT CORP
272913565,6580796613393,"Thiết kế khô thoáng, tạo sự thoải mái khi sử dụng, không bị gò bóChất liệu: 85% thành phần là nhựa PVC siêu bền. Chất nhựa mềm, dai, mặt dép bằng đi không đau chânDép sử dụng Dép Đi Trong Nhà, Căn Hộ ...",95000,145000,,50000,34,0,,available,,1000,1000,,4554495,CHIKIGON
263681456,7087817808826,"Giày Đế Xuồng CUT-OUT thắt dây 9CM : PS649-1320● Chiều cao gót: 9cm● Màu: TRẮNG BE/ TÍM / ĐỎ / VÀNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da PU● Chức năng: chống trượt, nhẹ và chống mài mòn●...",649000,759000,,110000,14,0,,available,,1000,1000,,111461,OEM
249304303,5824643076013,"Giày Đế Hài Siêu Nhẹ Siêu Cao 12CM PS590-1236Tăng chiều cao vượt trội 12cm, độ dốc vừa phải do phía trước giày cao ~6cmChất liệu da PU bền đẹp, hạn chế bám bẩnSiêu nhẹ dễ đi02 màu sắc cá tính, thi...",590000,685000,,95000,14,0,,available,,1000,1000,,111461,OEM
273380732,2023066772173,"BOOT NỮ 7P KHUY D NHỎTHÔNG TIN SẢN PHẨMThương hiệu: HT.NEOMàu: ĐenSize: 35-39Chất liệu: DaGót nhọn 7pMũi nhọnMIÊU TẢ SẢN PHẨMBoot nữ được thiết kế đơn giản với khuy D nhỏ, gó...",680000,860000,,180000,21,0,,available,,1000,1000,,4612109,HT.NEO
272045475,6122529986591,"Giày Bốt Đế Xuồng Kéo Khóa 10CM PB739-4128● Chiều cao gót: 10cm● Màu: ĐEN/TRẮNG/NÂU● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da vi sợi● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành cho dị...",739000,819000,,80000,10,0,,available,,1000,1000,,111461,OEM
243024339,8597737331798,"Giày Thể Thao đế cao 11CM siêu nhẹ PS395-1212**************PS395-1212 là một trong số những mẫu giày tăng chiều cao mới nhất, nhẹ nhất của Pega88 ra mắt đầu năm 2023. Mẫu giày với rất nhiều ưu điểm:- ...",395000,435000,,40000,9,0,,available,,1000,1000,,111461,OEM
55060972,2046515099991,"Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân.Không ít trường hợp bị trầy da chảy máu, chai sần da gót sau, thậm chí để lại sẹo.Từ nay không còn phải lo lắng nữa vì đã có ""C...",60000,90000,,30000,33,90,,available,,1000,1000,,496813,buybox
195874991,3044067540259,"Sét 2 miếng lót giày 4d - Miếng lót gót giày silicon 4 D chống trầy chân vừa chống tuột gót (1 cặp)Sử dụng miếng dán gót giày vừa chống trầy chân vừa chống tuột gót. Dùng cho cả giày nam nữ, giày tây...",13000,15000,,2000,13,5,,available,,1000,1000,,111461,OEM
253492958,4530730647812,"Khi mang giày chắc hẳn chúng ta khó có thể tránh khỏi những vấn đề như: trầy gót sau, hoặc khi chúng ta mua một một đôi giày rộng thì việc tuột gót sẽ làm thiếu tự tin, dáng đi không còn tự nhiên và ...",25000,25000,,0,0,1,,available,,1000,1000,,111461,OEM
210429292,6955998052487,"Giày dép không chỉ bảo vệ đôi chân bạn tránh bị tổn thương, giữ cho bàn chân luôn sạch sẽ mà còn tạo ra phong cách thời trang cho bạn. Đặc biệt giày cao gót là một trong những phụ kiện không thể thiế...",16048,16048,,0,0,1,,available,,1000,1000,,496813,buybox
162027539,9327130207983,"Dép Quai Ngang Home Cao Su, Đi Trong Nhà Chống Trượt Cao Cấp DP03-- Dép đi chơi,đi phố,đi trong nhà văn phòng đều phù hợp, làm dép đôi, dép nhóm du lịch-- Chất liệu cao cấp nhanh khô ráo nước, chống...",85000,85000,,0,0,153,,available,,1000,1000,,3989843,Laceva
198430922,8386358807913,"Thiết kế kiểu dáng sang trọng, hiện đại.Màu sắc trẻ trung, tươi tắn, tone màu pastel nhẹ nhàng.Size 40-41Dép làm bằng cao su cao cấp, rãnh chống trơn trượt nên an toàn.Cảm ơn quý khách!!!...",84550,89000,,4450,5,26,,available,,1000,1000,,4740303,EMHOME
251265547,3994243273767,"Giày Sneakers đế cao sợi co giãn 9cm PS599-1226Với chất liệu sợi co giãn PS599-1226 rất ôm chân, giữ form giày luôn đẹp và gọn gàngTăng chiều cao 9cm với độ dốc vừa phải, vẫn là giày cao nhưng dễ ch...",599000,679000,,80000,12,0,,available,,1000,1000,,111461,OEM
197674887,9894868345066,"GIÀY CAO GÓT 9P GÓT TRỤ KHUY NƠ VIỀN KIM LOẠI CS248-Thương hiệu: HT.NEO-Màu: đen, kem, đỏ-Size: 35-39-Chất liệu: Da cao cấpGiày được thiết kế đơn giản, mới lạ trẻ trung với ...",450000,980000,,530000,54,0,,available,,1000,1000,,4612109,HT.NEO
272209986,9486577748376,"Giày Đế Cao Hở Gót Bít Mũi Phối Ren 10cm PS690-1317● Chiều cao gót: 10cm● Màu: ĐEN/ ĐỎ/ XANH/ NÂU/ HỒNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da vi sợi● Chức năng: chống trượt, nhẹ và chống m...",690000,777000,,87000,11,0,,available,,1000,1000,,111461,OEM
197643943,6659406022719," GIÀY CÔNG SỞ, GIÀY CAO GÓT HT.NEO 5P GÓT VUÔNG KHUY CD-Thương hiệu: HT.NEO -Size: 35-39-Màu: đen, kem-Chất liệu: Da cao cấp-Thiết kế: đơn giản, trẻ trung, đi cực êm chân, thoải ...",435000,900000,,465000,52,0,,available,,1000,1000,,4612109,HT.NEO
43118520,8324974496884,"Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân. Không ít trường hợp bị trầy da chảy máu, chai sần da gót sau, thốn gót chân, thậm chí để lại sẹo. Từ nay không còn phải lo lắng...",30000,60000,,30000,50,167,,available,,1000,1000,,496813,buybox
214918424,1734858581817,"Dép Quai Ngang Nam Nữ, Dép Đi Trong Nhà, Văn Phòng, Nhà Tắm Cao Su Đúc Chống Trơn Trượt - Phù hợp để sử dụng đi trong nhà, trong nhà tắm, đi hàng ngày, đi dạo phố, đi biển hoặc đi chơi cùng bạn bè …- ...",69000,75000,,6000,8,1,,available,,1000,1000,,4740303,EMHOME
137847124,7884409799827,       LƯU Ý : Size Chân Thực Tế Bạn Đi Sẽ Cộng Thêm 1 Size   Size 36-37 Sẽ Đi Vừa Size 37-38   Size 38-39 Sẽ Đi Vừa Size 39-40   Size 41-42 Sẽ Đi Vừa Size 42-43   Size 43-44 Sẽ Đi Vừa Size 44...,51600,51600,,0,0,46,,available,,1000,1000,,111461,OEM
159437867,6829890889258,"       Tư vấn chọn size dép: khách nên đặt LỚN HƠN 1 SIZE so với size dép thông thường   Ví dụ:   + Khách đang mang size 40, đặt size dép 40-41   + Khách đang mang size 41, đặt size dép 42-43 ...",48000,48000,,0,0,23,,available,,1000,1000,,111461,OEM
28731166,8184942434788,"2 cặp lót giày chống tuột gót, chống trầy gót cực êm chân - buybox - BBPK09Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân.Không ít trường hợp bị trầy da chảy máu, chai sần da...",48000,60000,,12000,20,138,,available,,1000,1000,,496813,buybox
271100345,4263090131612,"   Dép đi trong nhà, mang trong văn phòng, nhà tắm, chất liệu eva nhẹ siêu bền chống trơn trượt MÔ TẢ SẢN PHẨM - Phù hợp để sử dụng đi trong nhà, trong nhà tắm, đi hàng ngày, đi dạo phố, đi biển hoặc ...",39000,39000,,0,0,0,,available,,1000,1000,,111461,OEM
32859444,2485254930620,"Lót giày cao gót chống rộng, chống trầy gót cực êm chân cao cấp- buybox - BBPK09Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân.Không ít trường hợp bị trầy da chảy máu, chai ...",22000,40000,,18000,45,77,,available,,1000,1000,,496813,buybox
210144694,4777597778309,"TĂNG CHIỀU CAO, THÊM TỰ TIN, CẢI THIỆN VÓC DÁNG VÀ CÓ THÊM NHIỀU CƠ HỘI TRONG CUỘC SỐNG!Tăng chiều cao để tự tin hơnTăng chiều cao để khiến dáng đi thêm kiêu hãnhTăng chiều cao để ăn mặc trông đẹp...",58000,71000,,13000,18,5,,available,,1000,1000,,496813,buybox
82918341,7352517863819," Mô tả sản phẩm Dép đi trong nhà massage dép đi nhà tắm massage dép đi khách sạn - Mã N747Hàng chất lượng cao, đáng đồng tiềnXuất xứ:  Việt NamDép được thiết kế với các phần nhô lên tại các h...",39000,65000,,26000,40,26,,available,,1000,1000,,111461,OEM
137253920,8026092537896,"       ✦Dùng cho nam và nữ. Đặc biệt những người chơi thể thao. Free size, từ size 35 đến 45. Phù hợp cho tất cả loại giày. Hiệu quả giảm áp lực lên gót chân khi đi/ đứng liên tục. Làm mịn gót châ...",35000,35000,,0,0,9,,available,,1000,1000,,111461,OEM
249998164,1916115949410,"        MÔ TẢ SẢN PHẨM   - Miếng Dán Gót Giày bảo vệ gót ống thốn gót, chống trày gót sau bàn chân. Giảm đau gót chân. Chộng rộng giày.   - Miếng Dán Gót Giày thích hợp cho nhiều loại giày, giảm...",10000,20000,,10000,50,2,,available,,1000,1000,,111461,OEM
28590683,7381407113108,"     CÔNG DỤNG NỔI BẬC Lót giày đa năng chống rộng buybox là sự kết hợp giữa lót giày và lót chống trầy gót chân.Giúp chống rộng giày, giảm size. Giày rộng lót vào sẽ giúp mang vừa (g...",35000,70000,,35000,50,582,,available,,1000,1000,,496813,buybox
214504404,1853581637213,"Chai Xịt Khử Mùi Giày Đa Năng Khử Mùi Hôi Giày, Hôi Chân, Mùi Tất, Tủ Giày Lâu Năm Bằng Tinh Chất Nano Bạc1. Thông tin sản phẩm - Tên sản phẩm: Xịt khử mùi giày ...",12000,16998,,4998,29,1,,available,,1000,1000,,111461,OEM
262504452,4911981051501,"Thương hiệu: BIGBENGiày sandal cao gótChật Liệu: Da bò thật 100%Giày Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, dạo ...",379000,500000,,121000,24,0,,available,,1000,1000,,221061,BIGGBEN
161943939,6802163332982,"MÃ SẢN PHẨM : DÉP ĐÔI NAM NỮ EVAKÈM ẢNH THẬT + VIDEO – KHÔNG ĐỌNG NƯỚC, CHỐNG TRƠN TRƯỢT. DỄ DÀNG VỆ SINH- Dép Bằng Nhựa EVA cao Cấp Siêu Nhẹ.- Đúc Nguyên Khối Siêu Bền- Chiều Cao Đế 4 cm- S...",75000,75000,,0,0,141,,available,,1000,1000,,3989843,Laceva
57647384,9559643601224,VÌ SAO PHẢI CẦN TĂNG CHIỀU CAO???Tăng chiều cao để vóc dáng đẹp hơnTăng chiều cao để dáng đi thêm kiêu hãnhTăng chiều cao để thêm tự tinTăng chiều cao để không bị chê lùnTăng chiều cao đơn giản l...,39000,39000,,0,0,134,,available,,1000,1000,,222433,Pettino
31593583,3187954420195,"Lót mũi giày cao gót cao su non đệm êm ngón chân - buybox - BBPK50Hàng ngày, vì tính chất công việc, hoc tập và lao động mà chúng ta buộc phải thường xuyên sử dụng giày.Không ít trường hợp bị đau b...",50000,50000,,0,0,137,,available,,1000,1000,,496813,buybox
214188835,1292451013912, ...,71250,75000,,3750,5,1,,available,,1000,1000,,839837,FuNu
263032218,1574178438326,"MÔ TẢ SẢN PHẨM :- Dép được đúc nguyên khối đảm bảo bền đẹp.- Chất liệu cao su non và nhựa tổng hợp cao cấp đã tạo nên đôi dép siêu êm, siêu nhẹ, mang lại cảm giác thoải mái, thoáng mát cho người sử ...",49000,49000,,0,0,2,,available,,1000,1000,,741017,NineRed
204820919,8302026195161,       Miếng lót giày chống rộng giảm size giày. Chất liệu eva êm chân   Giá bán tính theo 1 cặp ( 1 túi có 2 miếng)   ️Ưu Điểm Nổi Bật : (Miếng lót giảm size) :   Dùng để giảm size già...,27000,27000,,0,0,2,,available,,1000,1000,,111461,OEM
43543659,8415557035627,"Giầy thể thao nữ, giày sneaker nữ buộc dây V202Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép là 23.5 cmSize 38 phù hợp ch...",80000,80000,,0,0,230,,available,,1000,1000,,111461,OEM
92161380,7659895259489,"Chai xịt giày Nano Xclean Nano Bạc 50ml của công ty AHT Corp khử mùi diệt khuẩn, chống hôi chân, giày. Nano Bạc có khả năng khử mùi, kháng khuẩn và diệt khuẩn hiệu quả. Hoạt động của phân tử Nano Bạc ...",48400,60500,,12100,20,57,,available,,1000,1000,,5696865,AHT CORP
193614748,6906551394350,"ĐẶC BIỆT NỔI BẬT:Mẫu dùng Knits cổ vế 1 lớp thuận tiện cho quá trình mang, xỏ chân được thuận tiện. Điểm nhấn SP quai dệt logo Cánh chim kết họp cách may phần ô dê dây giày có sự khác biệt hơn.- ĐẾ:...",596000,794000,,198000,25,4,,available,,1000,1000,,240925,Biti's
207382122,2354023211708,"Dép phòng ngủ khách sạn màu trắng. Đây là dòng thiết kế đi trong nhà, trong khách sạn. Chất liệu mềm mại, thoải mái. Phù hợp đi trong nhà vào mùa hè, mùa đông, đi trong văn phòng. Phù hợp cho mọi độ t...",30000,30000,,0,0,7,,available,,1000,1000,,839837,FuNu
43126126,8672910881677,"Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân. Không ít trường hợp bị trầy da chảy máu, chai sần da gót sau, thốn gót chân, thậm chí để lại sẹo.Từ nay không còn phải lo lắng ...",30000,60000,,30000,50,175,,available,,1000,1000,,496813,buybox
169111515,2354012599545,"Giày thể thao nữ cực êm nhẹ thoáng khí công nghệ ép nhiệt cao 3cm thương hiệu ZAVASGiày nữ là 1 món đồ thời trang không thể nào thiếu trong tủ đồ của các chị em của chúng ta đúng không nào, hiện nay ...",349000,450000,,101000,22,60,,available,,1000,1000,,4267275,ZAVAS
263484028,6174074124151,"Bàn chân là bộ phận chịu toàn bộ áp lực, trọng lượng của cơ thể dồn lên mỗi ngày. Đối với người có lòng bàn chân bẹt hoặc bàn chân phẳng việc vận động sẽ nhanh đau, mỏi bàn chân vì kém linh hoạt hơn ...",72000,80000,,8000,10,1,,available,,1000,1000,,496813,buybox
210145567,7723432081726,"Khi mang giày chắc hẳn chúng ta khó có thể tránh khỏi những vấn đề như: trầy gót sau, hoặc khi chúng ta mua một một đôi giày rộng thì việc tuột gót sẽ làm thiếu tự tin, dáng đi không còn tự nhiên và ...",23000,30000,,7000,23,0,,available,,1000,1000,,496813,buybox
104251370,5990563732055,"Dép size kép Form Nhỏ, Các Bạn Đặt tăng 1 size nhé.Thường bạn đi 34-35 thì đặt 36/37Thường Đi 36-37 thì đặt 38/39Thường Đi 38-39 thì đặt 40/41Thường Đi 40-41 thì đặt 42/43Thường Đi 42-43 thì đặt 44/4...",79000,79000,,0,0,38,,available,,1000,1000,,741017,NineRed
122302168,9703136304509,"       Dép đi trong nhà tắm được làm từ cao su cao cấp chống trơn trượt, không thấm nước { Form dép khá nh, mọi người muốn đi thoải mái chọn tăng size lên nhé ạ! Ví dụ chân 37 chọn 3839 nhé   MÔ ...",59000,59000,,0,0,19,,available,,1000,1000,,111461,OEM
271635167,4938652834850,"Sandal Đế Xuồng Đính Đá 9cm Siêu Nhẹ PS499-1325● Chiều cao gót: 9cm● Màu: ĐEN/TRẮNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da PU● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành cho dịp: h...",499000,579000,,80000,14,0,,available,,1000,1000,,111461,OEM
270538420,3690320748589,"Giày Thể thao 6cm CUT-OUT lưới kute PS296-1323 ● Chiều cao gót: 6cm● Màu: ĐEN/TRẮNG/TÍM/ĐỎ● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da PU● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành ch...",296000,410000,,114000,28,0,,available,,1000,1000,,111461,OEM
272045688,5713734426358,"Giày Đế Cao Da Vi Sợi Phối Lưới 9.5cm PS640-1335● Chiều cao gót: 9.5cm● Màu: TRẮNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da vi sợi● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành cho dịp...",640000,729000,,89000,12,0,,available,,1000,1000,,111461,OEM
263681456,7087817808826,"Giày Đế Xuồng CUT-OUT thắt dây 9CM : PS649-1320● Chiều cao gót: 9cm● Màu: TRẮNG BE/ TÍM / ĐỎ / VÀNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da PU● Chức năng: chống trượt, nhẹ và chống mài mòn●...",649000,759000,,110000,14,0,,available,,1000,1000,,111461,OEM
273380732,2023066772173,"BOOT NỮ 7P KHUY D NHỎTHÔNG TIN SẢN PHẨMThương hiệu: HT.NEOMàu: ĐenSize: 35-39Chất liệu: DaGót nhọn 7pMũi nhọnMIÊU TẢ SẢN PHẨMBoot nữ được thiết kế đơn giản với khuy D nhỏ, gó...",680000,860000,,180000,21,0,,available,,1000,1000,,4612109,HT.NEO
42980065,7962864945220,VÌ SAO PHẢI ĐÀNH BỎ XÓ ĐÔI GIÀY CAO GÓT MÀ BẠN ĐÃ YÊU TỪ CÁI NHÌN ĐẦU TIÊN VÀ QUYẾT TÂM MUA VỀ??? Giày cao gót từ 1 tấc trở lên nhìn rất quyến rũ nhưng mang vào cất bước là tuột gót Chân lỡ size mu...,37500,75000,,37500,50,96,,available,,1000,1000,,496813,buybox
174816982,9735289886311,"  Miếng lót giày chống rộng cao cấp, êm chân và thoáng khí giúp tăng chiều cao DEPVASHOCK    Quy cách: một cặp lót giày gồm 2 miếng, dùng cho một đôi giày    LÓT GIÀY ĐA NĂNG: kết hợp lót giày &...",25350,39000,,13650,35,4,,available,,1000,1000,,5730763,thời trang đẹp & shock
20817652,8435064619325,Form chuẩnChất liệu bên ngoài nhựa nhìn như da thậtkhả năng chịu nướcLau chùi dễ dàng sạch sẽ tiện lợi...,53500,53500,,0,0,278,,available,,1000,1000,,111461,OEM
214917532,5416567143602,"Dép Quai Ngang Nam Nữ, Dép Đi Trong Nhà, Văn Phòng, Nhà Tắm Cao Su Đúc Chống Trơn Trượt - Phù hợp để sử dụng đi trong nhà, trong nhà tắm, đi hàng ngày, đi dạo phố, đi biển hoặc đi chơi cùng bạn bè …- ...",71250,75000,,3750,5,21,,available,,1000,1000,,839837,FuNu
128086516,7130931729098,Nút bọc đế giày cao gót- Chống trượt bọc gót nhằm đảm bảo cho bước đi của bạn thêm vững vàng và tự tin.- Giữ cho gót giày được bền hơn không bị bào mòn và trầy xước rất xấu xí.- Thiết kế vừa vặn mọ...,1990,1990,,0,0,2,,available,,1000,1000,,111461,OEM
272209986,9486577748376,"Giày Đế Cao Hở Gót Bít Mũi Phối Ren 10cm PS690-1317● Chiều cao gót: 10cm● Màu: ĐEN/ ĐỎ/ XANH/ NÂU/ HỒNG● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da vi sợi● Chức năng: chống trượt, nhẹ và chống m...",690000,777000,,87000,11,0,,available,,1000,1000,,111461,OEM
272045475,6122529986591,"Giày Bốt Đế Xuồng Kéo Khóa 10CM PB739-4128● Chiều cao gót: 10cm● Màu: ĐEN/TRẮNG/NÂU● Đóng GÓI HỘP VÀ KHO SẴN SÀNG● Chất liệu: Da vi sợi● Chức năng: chống trượt, nhẹ và chống mài mòn● Dành cho dị...",739000,819000,,80000,10,0,,available,,1000,1000,,111461,OEM
89517684,7446410915357,Dép chuẩn fom - giữ nguyên fom sau thời gian dài sử dụng Đế cao su công nghệ mới siêu nhẹ chiều cao đế sau 11cm / chiều cao đế trước 4cm...,486000,720000,,234000,33,2,,available,,1000,1000,,111461,OEM
272355517,7813850693659," -Cặp lót giày chống hôi chân cho nam và nữ , vải lưới đàn hồi thông hơi thoáng khí giúp khử mùi hiệu quả bảo vệ bàn chân , giữ chân sạch sẽ và khô ráoGiày nữ: mua đúng size;Giày nam: giày vải lớn ...",72000,79000,,7000,9,0,,available,,1000,1000,,111461,OEM
272355963,5301608078804,"-Lót giày cho nam và nữ khử mùi sợi tre, thơm tự nhiên , vải lưới đàn hồi thông hơi ,thoáng khí khử mùi hôi hiệu quả , giúp bảo vệ bàn chân , giữ chân sạch sẽ và khô ráo nhỏ gọn tiện lợi Giày nữ: mua...",71000,79000,,8000,10,0,,available,,1000,1000,,111461,OEM
252266501,7214385699713,"Native Jefferson Block được sản xuất bằng chất liệu nhựa EVA êm ái, trọng lượng siêu nhẹ, không thấm nước và có thể vệ sinh một cách dễ dàng.Bề mặt với thiết kế đục lỗ đặc trưng thương hiệu mang đến ...",1690000,1690000,,0,0,0,,available,,1000,1000,,325063,Native
196768452,9417967968095,"Chất liệu: Quai da bò thật 100%Size: 35 - 40Đế Cao: 5 cmĐế êm nhẹ chống trơnSản phẩm được bảo hành 1 nămKiểu dáng thời trang, dễ phối đồCHÍNH SÁCH ĐỔI VÀ BẢO HÀNHBảo hành hở keo ...",299000,500000,,201000,40,1,,available,,1000,1000,,111461,OEM
247562600,5291452897644,"       DÉP QUAI NGANG SIÊU NHẸ MANG TRONG NHÀ   _ Màu sắc: dép xốp quai xanh đế xanh   _ Size dép: 38 tới 42   _ Công dụng: dép nhẹ, dép rẻ tiền dùng mang trong nhà, dép mang khách sạn, dép bện...",22500,22500,,0,0,2,,available,,1000,1000,,111461,OEM
205178729,4813277595734,       ️Chất liệu : Chất liệu tổng hợp   ️ ☇☇Bảng size giày: Số đo chân   Size 35 : 22cm - 22.4cm   Size 36 : 22.5cm-22.9cm   Size 37 : 23cm-23.4cm   Size 38 : 23.5cm - 23.9cm   Size 39 : 24...,169000,169000,,0,0,0,,available,,1000,1000,,111461,OEM
196984659,7112966704737,"____________________________________MÔ TẢ SẢN PHẨM- Đế cao su mềm, dẻo, đi êm chân, tạo cảm giác thoải mái- Chất liệu lông bằng sợi bông tự nhiên siêu mịn, sợi bông siêu mỏng.- Sản Phẩm được khâu ...",139000,139000,,0,0,0,,available,,1000,1000,,741017,NineRed
243024339,8597737331798,"Giày Thể Thao đế cao 11CM siêu nhẹ PS395-1212**************PS395-1212 là một trong số những mẫu giày tăng chiều cao mới nhất, nhẹ nhất của Pega88 ra mắt đầu năm 2023. Mẫu giày với rất nhiều ưu điểm:- ...",395000,435000,,40000,9,0,,available,,1000,1000,,111461,OEM
197643943,6659406022719," GIÀY CÔNG SỞ, GIÀY CAO GÓT HT.NEO 5P GÓT VUÔNG KHUY CD-Thương hiệu: HT.NEO -Size: 35-39-Màu: đen, kem-Chất liệu: Da cao cấp-Thiết kế: đơn giản, trẻ trung, đi cực êm chân, thoải ...",435000,900000,,465000,52,0,,available,,1000,1000,,4612109,HT.NEO
252596105,9888273256724,"Tên sản phẩm:Giày búp bê trơn da bò mũi vuông Trường Hải có 2 màu xanh ,đen GBB115 Chất liệu: giày được làm bằng da bò thật mềm mại tuyệt đối không bong tróc hay nổ daĐế : cao su non không trơn mềm ...",256500,285000,,28500,10,1,,available,,1000,1000,,231125,Trường Hải
68635403,7456565092913,"Độ cao: 5cmGiày cao gót mũi tròn nữ tính, hiện đại.Gót vuông giúp bạn di chuyển dễ dàng.Hướng dẫn bảo quảnKhử mùi bên trong giàyMang giày suốt cả ngày dài đôi khi sẽ bị mồ hôi chân gây ẩm ướt, ...",325000,382000,,57000,15,25,,available,,1000,1000,,47553,Juno
227419764,9248715441194,Giày Cao Gót Thời Trang JUNO Pump Trang Trí Khóa CG05128Giày cao gót pump trang trí khoá thanh lịch với thiết kế tối giảnGót cao 5 cm và có đế chống trượt giúp di chuyển dễ dàng.Chất liệu da tổng h...,489000,489000,,0,0,0,,available,,1000,1000,,47553,Juno
270549313,2782293059439,THÔNG TIN SẢN PHẨMChất liệu: PE.2 loại: - Loại dày 1mm:+ Màu sắc: Màu da.+ Kích thước: Rộng 2.5cm Dài 4m.- Loại mỏng 0.3mm:+ Màu sắc: Màu trong suốt.+ Kích thước: Rộng 2.5cm Dài 4.4m.Lưu ý: NSX...,13000,13000,,0,0,0,,available,,1000,1000,,185677,Legaxi
199896249,2888225266481,"Dép mang trong nhà hình mảnh ghép là một trong những sản phẩm giúp bảo vệ đôi chân của bạn khỏi những bụi bẩn và giảm tình trạng chai lòng bàn chân, nứt gót.Dép mang trong nhà tạọ cảm giác êm ái, nhẹ ...",69000,75000,,6000,8,12,,available,,1000,1000,,839837,FuNu
